Ref,Val,Package,PosX,PosY,Rot,Side
"C32","10uF 10V 20%","C_0603_1608Metric",118.140000,-108.270000,0.000000,bottom
"C33","33nF 50V NP0","C_1206_3216Metric",113.350000,-102.420000,-90.000000,bottom
"C35","0.1uF 10V 20%","C_0402_1005Metric",88.280000,-107.450000,0.000000,bottom
"C36","10uF 10V 20%","C_0603_1608Metric",88.440000,-108.780000,0.000000,bottom
"C37","33nF 50V NP0","C_1206_3216Metric",83.680000,-102.550000,-90.000000,bottom
"C39","0.1uF 10V 20%","C_0402_1005Metric",196.950000,-104.720000,0.000000,bottom
"C40","0.1uF 10V 20%","C_0402_1005Metric",193.400000,-96.450000,0.000000,bottom
"C41","0.1uF 10V 20%","C_0402_1005Metric",208.090000,-104.610000,-90.000000,bottom
"C42","0.1uF 10V 20%","C_0402_1005Metric",195.670000,-117.420000,-90.000000,bottom
"C49","1nF 10V 20%","C_0402_1005Metric",195.700000,-108.170000,-90.000000,bottom
"C50","1nF 10V 20%","C_0402_1005Metric",197.300000,-106.190000,90.000000,bottom
"C51","10nF 25V 10%","C_0402_1005Metric",97.680000,-66.945000,180.000000,bottom
"C52","10uF 10V 20%","C_0603_1608Metric",196.590000,-65.905000,90.000000,bottom
"C53","10uF 10V 20%","C_0603_1608Metric",193.330000,-68.150000,0.000000,bottom
"C55","0.1uF 10V 20%","C_0402_1005Metric",177.320000,-107.470000,0.000000,bottom
"C56","10uF 10V 20%","C_0603_1608Metric",177.490000,-108.900000,0.000000,bottom
"C57","33nF 50V NP0","C_1206_3216Metric",172.740000,-102.680000,-90.000000,bottom
"C61","1nF 10V 20%","C_0402_1005Metric",186.480000,-109.190000,-90.000000,bottom
"C62","1nF 10V 20%","C_0402_1005Metric",186.470000,-106.330000,90.000000,bottom
"C64","1nF 10V 20%","C_0402_1005Metric",185.880000,-103.170000,180.000000,bottom
"C67","1nF 10V 20%","C_0402_1005Metric",195.700000,-102.120000,-90.000000,bottom
"C68","1nF 10V 20%","C_0402_1005Metric",198.700000,-100.000000,90.000000,bottom
"C69","1nF 10V 20%","C_0402_1005Metric",184.800000,-98.620000,-90.000000,bottom
"C70","1nF 10V 20%","C_0402_1005Metric",186.520000,-96.200000,90.000000,bottom
